Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Phone Number,Transaction ID
1082,62,Male,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,No,Cash,Standard,Yes,Yes,45,Credit Card,Annually,0411722099,0CZS11dpGpHf
1083,54,Male,Hat,Accessories,85,South Carolina,XL,Cyan,Winter,2.6,No,PayPal,Next Day Air,Yes,Yes,30,Venmo,Quarterly,4072917686,SNDncHiMy3Ue
1084,35,Male,Backpack,Accessories,97,Washington,L,Teal,Summer,3.3,No,Credit Card,Store Pickup,Yes,Yes,43,Cash,Weekly,2221614771,kD1dLXdUe3oV
1085,34,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,No,Credit Card,Next Day Air,Yes,Yes,48,Cash,Quarterly,8923140126,T00AaPaq1DAd
1086,25,Male,Jewelry,Accessories,85,Utah,M,Turquoise,Winter,3.0,No,PayPal,Store Pickup,Yes,Yes,23,Venmo,Fortnightly,3069922755,TuD7Ba07Wfz0
1087,53,Male,Sunglasses,Accessories,62,Alaska,M,Olive,Winter,3.0,No,PayPal,Free Shipping,Yes,Yes,27,PayPal,Bi-Weekly,3508719085,xxywy8a6tGIO
1088,45,Male,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,No,PayPal,Next Day Air,Yes,Yes,7,Bank Transfer,Monthly,1965151912,fSq0Bn2cvcNu
1089,49,Male,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Bank Transfer,Free Shipping,Yes,Yes,2,PayPal,Weekly,0968749614,dRALkwLQTtbB
1090,40,Male,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,No,Debit Card,Next Day Air,Yes,Yes,33,PayPal,Bi-Weekly,1300649428,JEXr62CTvFMP
1091,38,Male,Scarf,Accessories,58,Connecticut,M,Violet,Spring,4.2,No,Bank Transfer,Store Pickup,Yes,Yes,27,Cash,Fortnightly,4867550710,gIlvkwUyptI4
1092,44,Male,Sweater,Clothing,80,North Carolina,L,Lavender,Spring,4.7,No,Cash,Store Pickup,Yes,Yes,6,Credit Card,Fortnightly,0869392511,5ExqenuhvvcQ
1093,68,Male,Jewelry,Accessories,50,South Dakota,L,Magenta,Spring,4.1,No,Credit Card,2-Day Shipping,Yes,Yes,20,Venmo,Quarterly,5655637140,hATaLkCE3RLP
1094,60,Male,Sneakers,Footwear,48,Delaware,S,Indigo,Winter,4.2,No,PayPal,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,0319942041,mt2d3LdPp2Dz
1095,25,Male,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,No,Credit Card,Next Day Air,Yes,Yes,25,Cash,Quarterly,0293321805,KL38SozmoDDY
1096,19,Male,Coat,Outerwear,34,Tennessee,S,Peach,Summer,3.0,No,Debit Card,Free Shipping,Yes,Yes,30,Bank Transfer,Quarterly,8759121271,AvSYePO5Xm10
1097,57,Male,Coat,Outerwear,46,New Hampshire,S,Beige,Fall,2.6,No,Credit Card,Standard,Yes,Yes,48,Credit Card,Annually,9652144804,woWSYW8vDnxL
1098,58,Male,Sunglasses,Accessories,27,Vermont,M,Black,Summer,3.2,No,Venmo,Store Pickup,Yes,Yes,47,Bank Transfer,Weekly,1700313593,WRGWyxuAW3iV
1099,49,Male,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,3.6,No,PayPal,Next Day Air,Yes,Yes,27,Credit Card,Weekly,0240269575,UDFhE4YRsp1I
1100,19,Male,Sweater,Clothing,73,North Carolina,M,Peach,Fall,2.6,No,Cash,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly,3361162605,bRfUFUODSVMg
1101,50,Male,Pants,Clothing,28,Nevada,L,Gold,Spring,4.4,No,Debit Card,Express,Yes,Yes,2,Credit Card,Weekly,9034273507,MHXaV9nyBG1d
1102,30,Male,Gloves,Accessories,76,Delaware,XL,Silver,Fall,3.0,No,Cash,Free Shipping,Yes,Yes,39,Cash,Fortnightly,6446046742,8WiVeh9gH0DH
1103,52,Male,Sweater,Clothing,83,Texas,M,Peach,Fall,2.9,No,Credit Card,Express,Yes,Yes,24,Cash,Fortnightly,9163628953,GoixYsVvp9fl
1104,35,Male,Hoodie,Clothing,23,Tennessee,S,Charcoal,Spring,4.3,No,Debit Card,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly,5542736942,8NBXFjC7mGP5
1105,35,Male,Hat,Accessories,28,Delaware,M,Beige,Fall,3.1,No,Bank Transfer,Express,Yes,Yes,8,Bank Transfer,Quarterly,9790674414,vs36vOMNddhI
1106,33,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3.0,No,Credit Card,Next Day Air,Yes,Yes,6,Venmo,Every 3 Months,4679452554,7WC7xw7gHFuR
1107,52,Male,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,No,Credit Card,Store Pickup,Yes,Yes,12,Venmo,Fortnightly,5518632931,7vqAFcwYvLyx
1108,69,Male,Sneakers,Footwear,62,Texas,M,Peach,Fall,2.8,No,Venmo,Store Pickup,Yes,Yes,26,Bank Transfer,Weekly,2724208411,NfOimQsDISvF
1109,27,Male,Shorts,Clothing,25,Nebraska,M,Teal,Fall,2.8,No,Venmo,Standard,Yes,Yes,50,Cash,Fortnightly,2747044617,OrDp0rOwAGJ3
1110,66,Male,Hoodie,Clothing,97,Oklahoma,L,Violet,Winter,4.9,No,Debit Card,Next Day Air,Yes,Yes,2,Venmo,Weekly,6551683897,jxhsJlxOIWZq
1111,28,Male,Hoodie,Clothing,61,Texas,L,Cyan,Fall,3.0,No,Debit Card,Standard,Yes,Yes,31,Cash,Bi-Weekly,7363017283,oUqAFu1rNRQt
1112,22,Male,Shoes,Footwear,66,New York,S,Olive,Summer,4.1,No,Bank Transfer,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly,0226741663,a6EwQOXuN5jw
1113,69,Male,Hoodie,Clothing,67,Washington,XL,Pink,Spring,4.6,No,Credit Card,Free Shipping,Yes,Yes,32,PayPal,Quarterly,7631726482,aXnFxmRozEG3
1114,28,Male,Sunglasses,Accessories,80,Maryland,M,Purple,Summer,4.8,No,Cash,Next Day Air,Yes,Yes,11,PayPal,Bi-Weekly,6059151008,S2IV2y8xoq9r
1115,55,Male,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,No,Cash,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months,3392187573,h8I2rAH2Aoxw
1116,30,Male,Hat,Accessories,58,New York,S,Peach,Fall,4.0,No,Bank Transfer,2-Day Shipping,Yes,Yes,37,Cash,Weekly,8900857492,A7tn93mH1lAP
1117,67,Male,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,No,Venmo,Express,Yes,Yes,39,PayPal,Fortnightly,3510155895,XoZwTNjBrdJC
1118,25,Male,Sunglasses,Accessories,77,California,L,Lavender,Spring,4.5,No,PayPal,Store Pickup,Yes,Yes,24,Credit Card,Monthly,2053210898,ppnyra3hLsiq
1119,49,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,No,Debit Card,Standard,Yes,Yes,11,PayPal,Every 3 Months,5203038644,ft4lSN0USa7x
1120,34,Male,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,3.1,No,Venmo,Standard,Yes,Yes,36,Credit Card,Weekly,5425490192,eca2Q4j1FhDb
1121,22,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4.0,No,Venmo,Next Day Air,Yes,Yes,40,Debit Card,Monthly,5648243389,fJC5O7IQMRHG
1122,63,Male,T-shirt,Clothing,58,Florida,XL,Peach,Fall,3.2,No,Cash,Express,Yes,Yes,25,Cash,Quarterly,4399401316,n4j4tpsM3HUA
1123,70,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,PayPal,2-Day Shipping,Yes,Yes,12,Credit Card,Annually,6939921948,Hdxvxn7c6bYR
1124,36,Male,Hat,Accessories,67,Massachusetts,S,Purple,Fall,2.5,No,Debit Card,Store Pickup,Yes,Yes,38,Cash,Monthly,8137036104,XT8CY8m7fhc9
1125,42,Male,Sweater,Clothing,20,Iowa,M,Orange,Spring,4.9,No,Debit Card,Express,Yes,Yes,40,Cash,Quarterly,3267733565,sPT6yoUS0yNG
1126,27,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,No,Debit Card,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly,9620641188,zN0JO8YQNcG7
1127,23,Male,Scarf,Accessories,58,Iowa,L,Beige,Winter,3.4,No,Venmo,Standard,Yes,Yes,47,Venmo,Fortnightly,5086373676,XFa10KWeBKHt
1128,50,Male,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,4.8,No,Venmo,Store Pickup,Yes,Yes,22,Debit Card,Monthly,2025407365,cTQXi9F0MCWE
1129,56,Male,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,No,PayPal,Next Day Air,Yes,Yes,35,Debit Card,Monthly,1694463264,nCaeeiPgwXlr
1130,37,Male,Hoodie,Clothing,65,New Hampshire,XL,White,Winter,4.7,No,Credit Card,Express,Yes,Yes,46,Venmo,Fortnightly,6116067410,vpkTpEpxRhdM
1131,67,Male,Jewelry,Accessories,41,Kentucky,M,Lavender,Summer,3.9,No,Cash,Standard,Yes,Yes,30,PayPal,Bi-Weekly,4393123857,cKDIRK6zzD69
1132,67,Male,Shirt,Clothing,73,Illinois,M,Black,Spring,3.7,No,Credit Card,Express,Yes,Yes,20,Bank Transfer,Monthly,3463203594,baOn7pIdea4R
1133,50,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,PayPal,Store Pickup,Yes,Yes,25,Cash,Fortnightly,5410522749,C01Fn7f871pa
1134,36,Male,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,PayPal,2-Day Shipping,Yes,Yes,29,Cash,Weekly,2903968104,fCyz0dRNG3gc
1135,62,Male,T-shirt,Clothing,81,Wisconsin,M,Brown,Summer,4.6,No,Bank Transfer,Express,Yes,Yes,2,Venmo,Every 3 Months,1889384681,Ndsb6wuMqf7u
1136,65,Male,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,No,PayPal,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly,3364232615,3qzsWgYb6Xb9
1137,23,Male,Handbag,Accessories,83,Illinois,S,Cyan,Summer,4.8,No,Debit Card,Free Shipping,Yes,Yes,37,Cash,Monthly,9725345249,o9jMkRIBgQv5
1138,46,Male,Shirt,Clothing,91,New Mexico,XL,Pink,Winter,2.8,No,Credit Card,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months,6139474582,CQrGCDkJUL7H
1139,18,Male,Pants,Clothing,36,Iowa,M,Purple,Summer,4.7,No,Venmo,Express,Yes,Yes,32,Venmo,Fortnightly,1073416836,00ZHZTs7jZYv
1140,58,Male,Coat,Outerwear,53,Alabama,L,Purple,Spring,3.9,No,PayPal,Standard,Yes,Yes,42,Debit Card,Bi-Weekly,4201052497,RgODUdpaz6rh
1141,31,Male,Jeans,Clothing,39,Maryland,M,White,Winter,2.6,No,Cash,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months,5491694609,EIzfScYN8Wji
1142,39,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Debit Card,Next Day Air,Yes,Yes,23,PayPal,Fortnightly,4448218505,rokvcqTw2vLh
1143,69,Male,T-shirt,Clothing,76,Ohio,L,Green,Spring,3.5,No,Cash,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly,4099512821,L15lUu9wlTY2
1144,68,Male,Boots,Footwear,23,Nevada,L,Teal,Winter,4.4,No,Cash,Standard,Yes,Yes,43,PayPal,Quarterly,2357577649,0H7H9zFktB4K
1145,41,Male,Jeans,Clothing,54,South Carolina,S,Indigo,Fall,4.4,No,PayPal,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly,6157924659,e9FPf22pAiX8
1146,31,Male,Sneakers,Footwear,89,Nevada,L,Pink,Summer,3.0,No,Venmo,Express,Yes,Yes,30,Cash,Every 3 Months,3349805862,97yARuAiBhe7
1147,48,Male,Sneakers,Footwear,38,Wisconsin,M,Indigo,Summer,4.2,No,Debit Card,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months,5013487228,b0SHyeu58HSd
1148,59,Male,Hat,Accessories,36,Tennessee,XL,Red,Winter,4.3,No,PayPal,Next Day Air,Yes,Yes,17,Debit Card,Annually,8186510651,2eKcdAwj2qrf
1149,34,Male,Pants,Clothing,66,Florida,M,Violet,Spring,2.6,No,Bank Transfer,Store Pickup,Yes,Yes,10,PayPal,Fortnightly,9011239591,sgvK3qPVJAJg
1150,21,Male,Jewelry,Accessories,42,Georgia,L,Cyan,Spring,3.3,No,Cash,Store Pickup,Yes,Yes,40,Venmo,Annually,0444244720,q9s71SvrWfaI
1151,29,Male,Jewelry,Accessories,36,Kentucky,S,Red,Winter,2.7,No,Debit Card,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly,4794885203,WaC2IBwx05kl
1152,41,Male,Blouse,Clothing,86,Ohio,M,Gray,Spring,4.2,No,Bank Transfer,Express,Yes,Yes,24,Credit Card,Weekly,1007506054,VJ1QgkJTsV49
1153,62,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4.0,No,Cash,Standard,Yes,Yes,8,PayPal,Every 3 Months,5830444180,SHVPnQHeqa3g
1154,27,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4.0,No,PayPal,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly,5494424813,FMNaFNWgAxiG
1155,49,Male,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,Venmo,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly,5782643577,7zPVDbyIEfSZ
1156,67,Male,T-shirt,Clothing,53,Tennessee,S,Red,Fall,2.6,No,Debit Card,Express,Yes,Yes,47,PayPal,Quarterly,4411334253,1NKpqPf1gX2e
1157,20,Male,Shoes,Footwear,21,Hawaii,M,Gold,Summer,4.8,No,PayPal,Express,Yes,Yes,6,Venmo,Every 3 Months,4436521293,RNfikkrdY63w
1158,37,Male,Belt,Accessories,66,Maryland,M,Charcoal,Fall,4.4,No,Credit Card,Standard,Yes,Yes,11,Cash,Quarterly,1442467737,oPALQvSf66LS
1159,69,Male,Belt,Accessories,89,Nevada,L,Orange,Summer,4.0,No,Venmo,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually,9276159120,D1osVUbriWxp
1160,66,Male,Handbag,Accessories,55,New Hampshire,L,Blue,Fall,3.6,No,Debit Card,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,7112949157,vlBDDUro52VL
1161,37,Male,Scarf,Accessories,42,North Dakota,S,Blue,Summer,3.2,No,Cash,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly,1755414248,YBoe5XbR9Db2
1162,63,Male,Shorts,Clothing,52,Oklahoma,S,Orange,Fall,3.1,No,Bank Transfer,2-Day Shipping,Yes,Yes,37,PayPal,Monthly,4412810233,8zcienZRcPHh
1163,47,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Venmo,Express,Yes,Yes,13,PayPal,Weekly,6969988716,ijN3xUt7jve4
1164,26,Male,Pants,Clothing,56,Tennessee,L,White,Summer,3.0,No,Credit Card,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly,2817025144,iSwWxfX098MH
1165,68,Male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,No,Credit Card,Standard,Yes,Yes,47,PayPal,Quarterly,2069668539,bo8g9YyflQ82
1166,51,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Cash,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,3125269495,IrYIjPf1ieKi
1167,48,Male,Dress,Clothing,48,Connecticut,S,Lavender,Winter,3.7,No,Cash,Store Pickup,Yes,Yes,22,Venmo,Fortnightly,1815495124,H3fNdMX99ppy
1168,60,Male,Socks,Clothing,83,New Jersey,XL,Beige,Summer,3.6,No,PayPal,Free Shipping,Yes,Yes,16,PayPal,Quarterly,1760255004,LVqlOPyYaSfV
1169,68,Male,Scarf,Accessories,91,Mississippi,L,Violet,Summer,3.6,No,PayPal,Standard,Yes,Yes,37,Debit Card,Fortnightly,7041086931,CRzmruffkZjg
1170,25,Male,Backpack,Accessories,94,Wyoming,S,Gray,Fall,4.5,No,Venmo,2-Day Shipping,Yes,Yes,3,Cash,Annually,0686600049,b8K13fvmbQzc
1171,57,Male,Skirt,Clothing,62,Illinois,S,Red,Spring,3.2,No,Bank Transfer,Express,Yes,Yes,33,Cash,Bi-Weekly,8929478485,No5LeCGtpQCc
1172,41,Male,Socks,Clothing,55,Louisiana,M,Lavender,Spring,3.9,No,Bank Transfer,Next Day Air,Yes,Yes,15,Debit Card,Annually,4598653091,O8xtAkonyg8G
1173,59,Male,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Credit Card,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly,5984593235,p3WxUVM9EXbM
1174,44,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Credit Card,Express,Yes,Yes,42,Cash,Bi-Weekly,8311819504,Ra7R27URNkbm
1175,42,Male,Backpack,Accessories,31,Michigan,M,Black,Winter,4.3,No,Cash,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly,7398051531,pV3ibmZznn4L
1176,35,Male,Belt,Accessories,81,New Jersey,M,Beige,Spring,4.1,No,Credit Card,Store Pickup,Yes,Yes,26,PayPal,Quarterly,3324163489,cnpjfciMXN25
1177,36,Male,Dress,Clothing,83,Oregon,M,Red,Winter,4.6,No,Credit Card,Free Shipping,Yes,Yes,39,PayPal,Quarterly,4894460687,I52zwMkTkIMk
1178,54,Male,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,No,Cash,Standard,Yes,Yes,24,Debit Card,Monthly,6762200575,nnZVKUzuARoB
1179,37,Male,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Credit Card,Express,Yes,Yes,23,Debit Card,Annually,4826836078,hy0xS85qtmsi
1180,20,Male,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,No,Debit Card,Free Shipping,Yes,Yes,44,Bank Transfer,Annually,2185471517,ounhGNDrcNic
1181,23,Male,Skirt,Clothing,23,Oregon,S,Beige,Spring,4.9,No,Cash,Standard,Yes,Yes,34,Cash,Monthly,2157451215,1QMe3VG8eHfM
1182,61,Male,Shorts,Clothing,96,New York,L,Teal,Summer,3.5,No,Cash,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly,8216384155,7GJJJYaJr7eC
1183,37,Male,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Debit Card,Express,Yes,Yes,45,PayPal,Quarterly,3168978524,Tp9NjOQ0dM1a
1184,23,Male,Pants,Clothing,39,Louisiana,M,Yellow,Spring,4.5,No,PayPal,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly,3183524786,fPSJCQe01O75
1185,63,Male,Belt,Accessories,73,South Carolina,S,Indigo,Fall,3.4,No,Bank Transfer,Express,Yes,Yes,19,Credit Card,Annually,8459293576,An4OkwbeUbMv
1186,47,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Debit Card,Standard,Yes,Yes,29,Credit Card,Monthly,3344595051,AVyc4vzQU7zA
1187,63,Male,Jeans,Clothing,68,Indiana,M,Beige,Summer,4.1,No,Cash,2-Day Shipping,Yes,Yes,27,Credit Card,Annually,3410617330,znlR7pV16NJn
1188,56,Male,Hat,Accessories,89,Iowa,L,Maroon,Fall,3.0,No,Cash,Express,Yes,Yes,37,Credit Card,Every 3 Months,1594460793,rysNali7jq97
1189,68,Male,Blouse,Clothing,29,Mississippi,M,Magenta,Summer,3.3,No,Credit Card,Next Day Air,Yes,Yes,11,Credit Card,Weekly,2407582875,In2UEsm3LyNP
1190,64,Male,Shirt,Clothing,97,Arkansas,XL,Teal,Summer,4.9,No,Venmo,Free Shipping,Yes,Yes,28,Debit Card,Annually,6465156193,c1RNayXX7VAp
1191,62,Male,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,No,Bank Transfer,Next Day Air,Yes,Yes,31,Credit Card,Weekly,6047837128,w1NKql24GR7m
1192,34,Male,T-shirt,Clothing,70,Indiana,L,Charcoal,Winter,4.1,No,Debit Card,Free Shipping,Yes,Yes,50,Venmo,Quarterly,7227613428,U0vORn04EcZM
1193,49,Male,Coat,Outerwear,56,Florida,M,Turquoise,Summer,4.0,No,PayPal,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly,7039049159,4xq6ntujpEsa
1194,40,Male,Jacket,Outerwear,55,Alaska,L,Pink,Fall,5.0,No,Venmo,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly,0316440222,AdJ3FeaOVoAU
1195,50,Male,Hoodie,Clothing,46,New York,S,Teal,Winter,3.1,No,Debit Card,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly,4351793078,3xgWz222d3yb
1196,25,Male,Scarf,Accessories,95,Texas,M,White,Winter,4.0,No,Cash,2-Day Shipping,Yes,Yes,33,Venmo,Monthly,9364369411,ZNgsGnTbXChY
1197,30,Male,Belt,Accessories,88,North Dakota,M,Maroon,Winter,3.2,No,PayPal,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly,3762993709,E8zkitevV4Ht
1198,54,Male,Sneakers,Footwear,92,Vermont,L,Violet,Fall,3.9,No,Debit Card,Standard,Yes,Yes,26,PayPal,Annually,7038284253,qEbUUwfvqZpx
1199,40,Male,Socks,Clothing,49,New Jersey,M,Brown,Summer,3.9,No,Bank Transfer,2-Day Shipping,Yes,Yes,17,Cash,Annually,2835218555,HBc0r4XjOkGJ
1200,49,Male,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,No,Credit Card,Free Shipping,Yes,Yes,3,Debit Card,Weekly,8539964396,Tk2f9V2eOxhx
1201,27,Male,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,No,Bank Transfer,Store Pickup,Yes,Yes,7,PayPal,Weekly,1020777961,qyxYhEVJfh4v
1202,27,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,No,Cash,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly,6503570604,fNnbMQY0Nevl
1203,48,Male,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,No,Bank Transfer,Standard,Yes,Yes,14,Venmo,Every 3 Months,8591414786,MhNDkBiWyTYR
1204,40,Male,Sneakers,Footwear,82,Minnesota,M,Orange,Winter,3.7,No,Bank Transfer,Free Shipping,Yes,Yes,23,Bank Transfer,Annually,8057276844,Nm3zWrGgzDCJ
1205,67,Male,Belt,Accessories,94,Florida,M,Pink,Spring,3.2,No,Bank Transfer,2-Day Shipping,Yes,Yes,20,Credit Card,Every 3 Months,6022933717,aCwcRlsNIyoV
1206,52,Male,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Credit Card,Standard,Yes,Yes,38,Bank Transfer,Fortnightly,2615690157,LktttSz3w9OH
1207,22,Male,Handbag,Accessories,59,Mississippi,S,Cyan,Fall,3.0,No,Cash,Free Shipping,Yes,Yes,16,Venmo,Every 3 Months,6248428375,klbpsY18kJcR
1208,62,Male,Boots,Footwear,90,Washington,M,White,Summer,4.1,No,Venmo,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months,4327700681,2NuciHS5hcw4
1209,20,Male,Boots,Footwear,100,Wisconsin,S,Red,Winter,2.9,No,Cash,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,0001437678,u4eEwxK04Ndx
1210,41,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,PayPal,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly,4343202630,E3BKxIgYsHLQ
1211,34,Male,Sunglasses,Accessories,78,Missouri,M,Olive,Fall,4.1,No,PayPal,Next Day Air,Yes,Yes,5,Cash,Quarterly,3752428224,7iayM9DH3f6w
1212,23,Male,Hoodie,Clothing,94,Oklahoma,M,Green,Spring,4.6,No,Venmo,Store Pickup,Yes,Yes,14,Venmo,Every 3 Months,7184269252,5swhM9NLvDL2
1213,32,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,No,Venmo,Free Shipping,Yes,Yes,18,Credit Card,Weekly,3562229124,F48lAmbyXHb8
1214,68,Male,Handbag,Accessories,52,Kentucky,XL,Black,Spring,3.7,No,Cash,Express,Yes,Yes,14,Debit Card,Every 3 Months,9695349182,hmOVib4kwjyx
1215,30,Male,Jacket,Outerwear,81,Vermont,M,Blue,Fall,3.8,No,Cash,Free Shipping,Yes,Yes,5,Cash,Every 3 Months,3776149446,eE28X6SOwvLT
1216,66,Male,Blouse,Clothing,20,Oregon,L,Pink,Winter,2.6,No,Cash,2-Day Shipping,Yes,Yes,15,Credit Card,Every 3 Months,7474695303,AgObQBH38rLV
1217,62,Male,Pants,Clothing,32,Utah,XL,Lavender,Summer,3.7,No,PayPal,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months,6963665266,oLyvwQjiD7ai
1218,50,Male,Boots,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Debit Card,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,4501429173,pfgjlPpSIZNQ
1219,55,Male,Boots,Footwear,79,Pennsylvania,M,Cyan,Spring,3.1,No,Venmo,Store Pickup,Yes,Yes,43,Cash,Every 3 Months,1770615841,Nuzh9FK7IM8W
1220,19,Male,Sweater,Clothing,23,Vermont,M,Gold,Winter,2.5,No,Bank Transfer,Next Day Air,Yes,Yes,35,Credit Card,Bi-Weekly,4128473202,YgLPRjHc89VM
1221,67,Male,Gloves,Accessories,64,Kentucky,M,Green,Winter,4.9,No,Bank Transfer,Express,Yes,Yes,36,Bank Transfer,Quarterly,7754969727,qfwTNGl1KYzu
1222,18,Male,Socks,Clothing,69,Iowa,M,Red,Winter,4.5,No,Bank Transfer,Standard,Yes,Yes,3,Cash,Quarterly,1614389647,jmdm2iQKmAlj
1223,58,Male,Jeans,Clothing,69,Indiana,L,Magenta,Fall,3.4,No,Bank Transfer,Store Pickup,Yes,Yes,27,Bank Transfer,Annually,3877301428,QA0HekNCxjgF
1224,69,Male,Pants,Clothing,24,Kansas,L,Red,Winter,3.9,No,Credit Card,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly,9998464454,xfwVxAbBPOFi
1225,62,Male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Bank Transfer,Store Pickup,Yes,Yes,18,Venmo,Weekly,9146591115,xj2tReRZDTXZ
1226,28,Male,Gloves,Accessories,97,North Carolina,S,Turquoise,Fall,2.6,No,Credit Card,Free Shipping,Yes,Yes,16,Debit Card,Weekly,9248634033,Vk5xa9Gbz5z9
1227,53,Male,Sandals,Footwear,91,Ohio,S,Cyan,Fall,3.4,No,PayPal,Store Pickup,Yes,Yes,18,Venmo,Bi-Weekly,3114140025,v6Qnc0Y9DLMC
1228,27,Male,Blouse,Clothing,37,Illinois,L,Yellow,Spring,4.9,No,Venmo,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly,2962454927,OWWJOa9eRh68
1229,55,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Venmo,Express,Yes,Yes,1,Cash,Annually,5926836594,ZesIEM6BDenn
1230,34,Male,Jewelry,Accessories,52,Kansas,XL,Maroon,Winter,3.6,No,Venmo,Express,Yes,Yes,39,Bank Transfer,Annually,6370724988,7499Fubd7YfT
